X,Y,DESCRIP10,BUSINESS10,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
326496.7637,671780.365900001,hairdresser,Lucia Barrett Hairdressing,Class 1,Class 1,Class 1,Class 1,66 RATCLIFFE TERRACE,EH9 1ST,5559
326498.4121,671776.259299999,chiropodist,Chiropody,Class 1,Class 2,Class 2,Class 2,68 RATCLIFFE TERRACE,EH9 1ST,5560
326500.1066,671772.0231,solicitors & estate agents,PLS Property,Class 4,Class 1,Class 2,Class 2,72 RATCLIFFE TERRACE,EH9 1ST,5561
326501.5648,671768.221999999,butcher,Mathieson,Class 1,Class 1,Class 1,Class 1,74 RATCLIFFE TERRACE,EH9 1ST,5562
326503.4121,671763.1066,finanical advisers,Dow Financial Services,Class 1,Class 1,Class 2,Class 2,76 RATCLIFFE TERRACE,EH9 1ST,5563
326505.6714,671759.4352,shoe repairs / key cutting / locksmiths,Shoe Repairs,Class 1,Class 1,Class 1,Class 1,78 RATCLIFFE TERRACE,EH9 1ST,5564
329321.2134,668570.473300001,n/t/c,Higginson Newsagent, , ,Class 1,Class 1,1 RAVENSCROFT STREET,EH17 8QJ,5565
329270,668530,post office,Gilmerton Post Office,Class 1,Class 1,Class 1,Class 1,17 RAVENSCROFT STREET,EH17 8QJ,5566
327009.0027,676857.991900001,bank,Bank of Scotland, , ,Class 2,Class 2,"1 RENNIE'S ISLE, ( VICTOR",EH6 6QT,5567
327711.5645,675797.354800001,chemist,Co-operative Pharmacy,Class 1,Class 1,Class 1,Class 1,1 RESTALRIG ROAD,EH6 8BB,5568
327714.6129,675791.596799999,office,no name visible,Class 1,Class 1,Vacant,Class 4,3 RESTALRIG ROAD,EH6 8BB,5569
327721.1451,675782.0645,public house,Links Tavern,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,5-7 RESTALRIG ROAD,EH6 8BB,5570
327725.2097,675775.967700001,office,Electrical Testing Services,Class 1,Class 1,Class 1,Class 4,11-13 RESTALRIG ROAD,EH6 8BB,5571
327731.629,675765.6613,betting shop,Lothian Racing,Class 1,Class 2,Class 2,Class 2,19 RESTALRIG ROAD,EH6 8BB,5572
327749.2742,675736.5484,hot food take-away,Olympic,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,29 RESTALRIG ROAD,EH6 8BB,5573
327752.2258,675731.016100001,vacant,vacant,Vacant,SUI GENERIS,Class 4,Vacant,31 RESTALRIG ROAD,EH6 8BD,5574
327779.4839,675671.2904,n/t/c,M. Paget,Class 1,Class 1,Class 1,Class 1,51 RESTALRIG ROAD,EH6 8BE,5575
327781.5161,675664.1774,hairdressers,Buddha,Class 1,Class 4,Class 1,Class 1,53 RESTALRIG ROAD,EH6 8BE,5576
327797.7742,675622.2097,grocer,McColls, , ,Class 1,Class 1,59-63 RESTALRIG ROAD,EH6 8BE,5577
327895.6233,675491.541099999,hairdresser,Hair by Lydia,Class 1,Vacant,Class 1,Class 1,95 RESTALRIG ROAD,EH6 7NY,5578
327930.1644,675440.539100001,vacant,vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,107 RESTALRIG ROAD,EH6 7NY,5579
327956.5391,675391.040100001,hot food take-away (Chinese),Silver Bowl,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,135 RESTALRIG ROAD,EH7 6HN,5580
327964.1644,675374.7476,public house,The Tor,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,137(1) RESTALRIG ROAD,EH7 6HN,5581
327978.5391,675348.086100001,funeral directors,John McGillivray,Class 1,Class 1,Class 1,Class 1,139-141 RESTALRIG ROAD,EH7 6HW,5582
327984.547,675332.6634,betting shop,William Hill, , ,Class 2,Class 2,145-149 RESTALRIG ROAD,EH7 6HW,5583
327988.3728,675322.667300001,hairdresser,Style Line,Vacant,Class 1,Class 1,Class 1,151 RESTALRIG ROAD,EH7 6HW,5584
327992.3327,675314.539100001,grocer (inc. post office),Lochend Express,Class 1,Class 1,Class 1,Class 1,155-157 RESTALRIG ROAD,EH7 6HW,5585
327995.2505,675307.869899999,vacant,vacant,Class 1,Class 1,Class 1,Vacant,161 RESTALRIG ROAD,EH7 6HW,5586
328001.1644,675293.456900001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,165 RESTALRIG ROAD,EH7 6HW,5587
327685.2903,675794.7903,bistro,Bijou,Class 1,Vacant,Class 3,Class 3,2 RESTALRIG ROAD,EH6 8BN,5588
328303.7193,674607.787599999,public house,Bunch of Roses,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,"79 RESTALRIG ROAD, SOUTH",EH7 6JD,5589
328278.048,674639.623299999,hairdressers,Attractions,Class 1,Class 1,Class 1,Class 1,"91 RESTALRIG ROAD, SOUTH",EH7 6JD,5590
328274.8356,674642.8356,vacant,vacant,Class 2,Class 2,Class 2,Vacant,"93 RESTALRIG ROAD, SOUTH",EH7 6JD,5591
328272.0822,674646.9659,grocer (lic.),A.Q.Q.A. Stores,Class 1,Class 1,Class 1,Class 1,"97 RESTALRIG ROAD, SOUTH",EH7 6JD,5592
328335.4093,674417.442299999,grocer,Restalrig Village Shop,Class 1,Class 1,Class 1,Class 1,"40 RESTALRIG ROAD, SOUTH",EH7 6LE,5593
325401.7905,674995.301899999,hairdresser,Hershaws,Class 1,Class 1,Class 1,Class 1,17 RODNEY STREET,EH7 4EN,5594
325404.86,674993.3486,tailors,Tailor Design,Class 1,Class 4,Class 4,Class 1,21 RODNEY STREET,EH7 4EN,5595
325407.9296,674990.837099999,vacant,vacant,Class 1,Class 1,Class 1,Vacant,23 RODNEY STREET,EH7 4EN,5596
325384.581,675007.7905,florist,Fioritalia,Class 1,Class 1,Class 1,Class 1,6 RODNEY STREET,EH7 4EA,5597
325418.5819,675026.511399999,optician,David Crystal,Class 1,Class 1,Class 1,Class 1,8 RODNEY STREET,EH7 4EA,5598
325419.419,675023.721000001,n/t/c,no name on fascia,Class 1,Class 1,Class 1,Class 1,10 RODNEY STREET,EH7 4EA,5599
325420.721,675020.9067,hairdresser,Bellevue, , ,Class 1,Class 1,14 RODNEY STREET,EH7 4EA,5600
325423.3952,675012.278999999,solicitors & estate agents,Botanic Financial, , ,Class 2,Class 2,16 RODNEY STREET,EH7 4EA,5601
325424.6514,675008.930500001,barber,London 1,Class 2,Class 1,Class 2,Class 1,18 RODNEY STREET,EH7 4EA,5602
325427.4419,675004.465700001,restaurant (Chinese),Shangri-La,Class 3,Class 3,Class 3,Class 3,22 RODNEY STREET,EH7 4EA,5603
325433.1171,675000.2324,non-alcoholic beers & wines,inxs kicked,Class 1,Class 1,Vacant,Class 1,24 RODNEY STREET,EH7 4EA,5604
325458.0704,674983.488600001,residential letting agency,Ravenstone Property,Class 1,Class 1,Class 2,Class 2,32 RODNEY STREET,EH7 4DX,5605
325461.6981,674981.256200001,fishmonger,Bruce Robertson,Class 1,Class 1,Class 1,Class 1,34 RODNEY STREET,EH7 4DX,5606
325465.3257,674979.3028,vacant,vacant,Class 1,Class 1,Vacant,Vacant,38 RODNEY STREET,EH7 4DX,5607
325468.6743,674977.0704,gift shop,Cloud 9,Class 1,Class 4,Vacant,Class 1,40 RODNEY STREET,EH7 4DX,5608
325472.0229,674975.1171,Hairdresser (gents),Rodney St. Barbers,Class 1,Class 1,Class 1,Class 1,42 RODNEY STREET,EH7 4DX,5609
325475.9542,674973.046700001,chiropractor,chiropractor,Class 1,Class 1,Class 2,Class 2,44 RODNEY STREET,EH7 4DX,5610
325479.0238,674971.372400001,vacant,vacant,Vacant,Class 1,Class 1,Vacant,46 RODNEY STREET,EH7 4DX,5611
325482.0933,674969.419,ski equipment & hire,Lothian Ski Services,Class 1,Class 1,Class 1,Class 1,50 RODNEY STREET,EH7 4DX,5612
325485.1629,674967.465700001,hot food take-away,Sami,Class 1,SUI GENERIS, ,SUI GENERIS,52 RODNEY STREET,EH7 4DX,5613
325489.0695,674964.9542,hot food take-away,Bodrum Express,Class 3,SUI GENERIS, ,SUI GENERIS,54 RODNEY STREET,EH7 4DX,5614
325501.875,674004.575099999,public house,Abbotsford,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,3-5 ROSE STREET,EH2 2PR,5615
325482.1,673999.35,"home entertainment - records, cds, dvds, books",Fopp, , ,Class 1,Class 1,9-15 ROSE STREET,EH2 2PR,5616
325308.575,673948.600099999,public house,Robertsons Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,37 ROSE STREET,EH2 2NH,5617
325297.575,673945.975,restaurant,Seadogs, , ,SUI GENERIS,Class 3,39-47 ROSE STREET,EH2 2NH,5618
325285.8249,673942.300000001,public house,Black Rose Tarven,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,49 ROSE STREET,EH2 2NH,5619
325235.0265,673927.3236,public house,Rose Street Brewery,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,55 ROSE STREET,EH2 2NH,5620
325224.8706,673924.9471,restaurant,Mussel Inn,Class 3,Class 3,Class 3,Class 3,61-65 ROSE STREET,EH2 2NH,5621
325199.3146,673918.247099999,take-away food,Gourmet Grub,Class 3,Class 1,Class 1,Class 1,71 ROSE STREET,EH2 2NH,5622
325129.4412,673898.2588,"clothing alterations, tailoring",Quickstitch,Class 1,Class 1,Class 1,Class 1,79 ROSE STREET,EH2 3DT,5623
325126.4794,673897.4794,take away food,Baguette to Go,SUI GENERIS,Class 1,Class 1,Class 1,81 ROSE STREET,EH2 3DT,5624
325113.7794,673893.1941,baker,Greggs,Class 1,Class 1,Class 1,Class 1,85-87 ROSE STREET,EH2 3DT,5625
325106.9882,673891.1559,kithen utensils,Creative Cookware,Class 1,Class 1,Class 1,Class 1,89 ROSE STREET,EH2 3DT,5626
325102.0,673889.9088,take away food,Baguette Express,Class 1,Class 1,Class 1,Class 1,93 ROSE STREET,EH2 3DT,5627
325094.8706,673888.0647,sandwich shop,Zea,Class 1,Class 1,Class 1,Class 1,95 ROSE STREET,EH2 3DT,5628
325090.35,673886.9735,jeweller (silver jewellery),Palenque,Class 1,Class 1,Class 1,Class 1,99 ROSE STREET,EH2 3DT,5629
325083.5853,673885.0,binoculars & telescopes,Viking Opitical Centre,Class 1,Class 1,Class 1,Class 1,101 ROSE STREET,EH2 3DT,5630
325079.3765,673883.9088,jeweller,Argentium,Class 1,Class 1,Class 1,Class 1,105 ROSE STREET,EH2 3DT,5631
325072.1559,673881.9735,shoes & footwear,Ecco,Class 1,Class 1,Class 1,Class 1,107-109 ROSE STREET,EH2 3DT,5632
325066.4823,673880.2206,confectionery,Rock Candy,Class 1,Class 1,Class 1,Class 1,111 ROSE STREET,EH2 3DT,5633
325061.65,673878.9735,shoes & footwear,Shuropody,Class 1,Class 1,Class 1,Class 1,115-117 ROSE STREET,EH2 3DT,5634
325058.2206,673877.8824,public house,El Barrio,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,119 ROSE STREET,EH2 3DT,5635
325054.9471,673876.9471,betting shop,Ladbrokes,Class 1,Class 1,Class 2,Class 2,121 ROSE STREET,EH2 3DT,5636
325039.0912,673873.103,outdoor equipment & clothing,Graham Tiso, , ,Class 1,Class 1,121A-121B ROSE STREET,EH2 3DT,5637
325034.059,673871.4912,hi-fi equipment,Hi Fi Corner,Class 1,Class 1,Class 1,Class 1,121C ROSE STREET,EH2 3DT,5638
325027.5735,673869.247099999,nail salon,Cute-icle,Class 1,Class 1,Vacant,Class 1,125 ROSE STREET,EH2 3DT,5639
325018.1294,673866.441199999,"ticket agents (live shows, events, attractions)ticket agents (live shows, events, attractions)",Tickets Scotland,SUI GENERIS,Class 1,Class 1,Class 1,127A ROSE STREET,EH2 3DT,5640
324997.7,673860.4794,take away food,Cracow Cottage,Class 1,Class 1,Class 1,Class 1,129 ROSE STREET,EH2 3DT,5641
325004.2471,673862.1941,restaurant (Indian),Indian Lounge,Class 3,Class 3,Class 3,Class 3,129(BF) ROSE STREET,EH2 3DT,5642
324928.2853,673840.752900001,jeweller,Clelland Brown,Class 1,Class 1,Class 1,Class 1,131 ROSE STREET,EH2 3DT,5643
324939.5088,673843.8706,public house,Amber Rose, , ,SUI GENERIS,SUI GENERIS,133 ROSE STREET,EH2 4LS,5644
324915.6264,673837.505899999,vacant,vacant,Class 1,Class 1,Vacant,Vacant,133(01) ROSE STREET,EH2 4LS,5645
324910.7941,673836.2588,public house,Gordon Arms,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,133(05) ROSE STREET,EH2 4LS,5646
324905.8059,673834.855900001,barbers,Rose Street Barbers,Class 1,Class 1,Class 1,Class 1,137 ROSE STREET,EH2 4LS,5647
324896.1906,673827.0989,vacant,vacant, , ,Vacant,Vacant,(139A) ROSE STREET,EH2 4LS,5648
324852.8588,673819.8177,public house,Dirty Dicks,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,159 ROSE STREET,EH2 4LS,5649
324846.4676,673818.103,hairdresser,The Player Lounge,Class 1,Class 1,Class 1,Class 1,161A ROSE STREET,EH2 4LS,5650
324832.4412,673813.9735,restaurant,1780,Class 3,Class 3,Class 3,Class 3,167 ROSE STREET,EH2 4LS,5651
325445.1877,673976.2138,drinks kiosk,Kool Drinks, , ,Class 3,Class 1,(22) ROSE STREET,EH2 2QA,5652
325397.2034,673958.423699999,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 2,40 ROSE STREET,EH2 2QA,5653
325304.2295,673930.728700001,amusement arcade,Slots, , ,Class 11,Class 11,64 ROSE STREET,EH2 2NN,5654
325289.4321,673926.524900001,betting shop,William Hill, , ,Vacant,Class 2,68 ROSE STREET,EH2 2NN,5655
325280.6337,673923.5065,health foods & vitamin supplements,Holland & Barrett, , ,Class 1,Class 1,70 ROSE STREET,EH2 2NN,5656
325272.1353,673921.2895,vacant,vacant, , ,Class 1,Vacant,72 ROSE STREET,EH2 2NN,5657
325263.2673,673918.703,public house & restaurant,Filling Station, , ,SUI GENERIS,SUI GENERIS,74 ROSE STREET,EH2 2NN,5658
325254.7689,673916.1165,ladies clothing,Goodstead, , ,Class 1,Class 4,76 ROSE STREET,EH2 2NN,5659
325203.1559,673902.6117,public house,Auld Hundred,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,100-102 ROSE STREET,EH2 2NN,5660
325146.8313,673887.712400001,"hot food take-away (fish & chips, pizzas, kebabs)",Rose Street Take Away,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,106 ROSE STREET,EH2 3JF,5661
325139.4124,673885.5812,jeweller,Goodwins, , ,Class 1,Class 1,106A-108A ROSE STREET,EH2 3JF,5662
325130.8063,673883.049900001,jeweller,Robert Anthony,Class 1,Class 1,Class 1,Class 1,108B ROSE STREET,EH2 3JF,5663
325116.3911,673878.5853,public house,Elements,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,110-114 ROSE STREET,EH2 3JF,5664
325107.6235,673876.0529,jeweller,Alistir Wood Tait,Class 1,Class 1,Class 1,Class 1,116A ROSE STREET,EH2 3JF,5665
325103.4147,673874.8059,jeweller,John Whyte,Class 1,Class 1,Class 1,Class 1,116B ROSE STREET,EH2 3JF,5666
325092.7265,673871.5853,hairdresser & beauty salon,Murdo Macleans, , ,Class 1,Class 1,118-120 ROSE STREET,EH2 3JF,5667
325084.6235,673869.300000001,ladies & mens clothing,Fat Face,Class 1,Class 1,Class 1,Class 1,122-124 ROSE STREET,EH2 3JF,5668
325079.4676,673868.0765,shoes & footwear,Rogerson Footwear,Class 1,Class 1,Class 1,Class 1,126-128 ROSE STREET,EH2 3JF,5669
325074.1795,673866.338199999,"clothing alterations & repairs, tailoring, curtain making, dry cleaner",Master Tailor,Class 1,Class 1,Class 1,Class 1,130 ROSE STREET,EH2 3JD,5670
325069.0354,673864.9353,vacant,vacant,Class 4,Class 1,Class 1,Vacant,134 ROSE STREET,EH2 3JD,5671
325063.5795,673863.376499999,golf equipment,Rose Street Golf Shop,Class 1,Class 1,Class 1,Class 1,136 ROSE STREET,EH2 3JD,5672
325056.5324,673861.208799999,ladies clothing,Enigma,Class 1,Class 1,Class 1,Class 1,138 ROSE STREET,EH2 3JD,5673
325051.0765,673859.65,optician,Black & Lizars,Class 4,Class 1,Class 1,Class 1,142 ROSE STREET,EH2 3JD,5674
325022.4147,673851.6117,public house,The Kenilworth,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,152-154 ROSE STREET,EH2 3JD,5675
325004.9697,673846.915999999,vacant,vacant,Class 3,Class 3,Class 3,Vacant,158-162 ROSE STREET,EH2 3JD,5676
324920.4294,673822.7941,vacant,vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,168 ROSE STREET,EH2 3JD,5677
324916.2206,673821.7029,public house,Rose & Crown,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,170 ROSE STREET,EH2 4BA,5678
324909.6764,673819.7412,take-away food,Eatings,Class 1,Class 1,Class 1,Class 1,172 ROSE STREET,EH2 4BA,5679
324905.4676,673818.494100001,restaurant (Japanese),Oishii,Vacant,Class 3,Class 3,Class 3,176 ROSE STREET,EH2 4BA,5680
324899.7529,673816.755799999,dental surgery,West End Private Dental Practice,Class 1,Class 1,Class 2,Class 2, , ,5681
324895.8559,673815.6646,vacant,vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,178A ROSE STREET,EH2 4BA,5682
324890.7529,673814.1176,dancewear,Dancewear,Vacant,Class 1,Class 1,Class 1,182 ROSE STREET,EH2 4BA,5683
324884.3647,673812.455800001,restaurant (Mexican),Miro's,SUI GENERIS,Class 3,Class 3,Class 3,184 ROSE STREET,EH2 4BA,5684
324878.7529,673810.7412,clothing,Solo (closing down due to relocation),Class 1,Class 1,Class 1,Class 1,188 ROSE STREET,EH2 4BA,5685
324872.1559,673808.8323,restaurant,Wildfire Restaurant & Grill,Class 3,Class 3,Class 3,Class 3,192 ROSE STREET,EH2 4AZ,5686
324869.0383,673807.897,vacant,vacant,Class 2,Class 2,Class 2,Vacant,192A ROSE STREET,EH2 4AZ,5687
324861.4676,673805.623500001,specialist whiskies & cigars,Robert Graham,Class 1,Vacant,Class 1,Class 1,194A ROSE STREET,EH2 4AZ,5688
324852.4558,673803.014699999,"office services (mail boxes, packing, shipping, copying, laminating, binding, office supplies etc.)",Mail Boxes Etc.,Class 1,Class 1,Class 4,Class 4,196 ROSE STREET,EH2 4AT,5689
324847.6235,673801.6117,café,Wolfits,SUI GENERIS,Class 3,Class 3,Class 3,200 ROSE STREET,EH2 4AZ,5690
324837.8559,673798.9617,public house,Scotts,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,202 ROSE STREET,EH2 4AZ,5691
325314.3321,673972.618799999,restaurant,New York Steam Packet,Class 3,Class 3,Class 3,Class 3,"31(01) ROSE STREET LANE,",EH2 2NP,5692
325024.9735,673877.364700001,sauna,Executive Sauna,Class 1,Class 11,Class 11,Class 11, , ,5693
325012.9971,673872.688200001,public house,Frenchies Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,87(GF)-89 ROSE STREET LAN,EH2 3DX,5694
325124.0,673904.8706,n/a,n/a, , ,UNKNOWN USE,UNKNOWN USE,"(52A) ROSE STREET LANE, N",EH2 3DX,5695
325062.2088,673900.532400001,restaurant,Calistoga,SUI GENERIS,Class 3,Class 3,Class 3,"70-72 ROSE STREET LANE, N",EH2 3DX,5696
324924.9056,673810.705800001,take away food,Turkish Kitchen,UNKNOWN USE,Vacant,Vacant,Class 1,120(PF)-122 ROSE STREET L,EH2 4BB,5697
313078.0712,677850.0614,chemist,Lloyds Pharmacy,Class 1,Class 1,Class 1,Class 1,(A) ROSEBERY AVENUE,EH30 9QS,5698
323005,673137,take-away food (Chinese),Emily,SUI GENERIS,Vacant,Class 1,Class 1,2 ROSEBURN PLACE,EH12 5NN,5699
322871,672879,furniture,J.B. McLean Interiors, ,Class 1,Class 1,Class 1,27 ROSEBURN STREET,EH12 5PE,5700
323036.0503,673168.677100001,public house,Roseburn Bar, , ,SUI GENERIS,SUI GENERIS,1 ROSEBURN TERRACE,EH12 5NG,5701
323025.3166,673171.3606,betting shop,Scotbet,Class 2,Class 2,Class 2,Class 2,9-11 ROSEBURN TERRACE,EH12 5NG,5702
325631.3149,672333.2116,hairdresser and beauty salon,Ishi Hair & Beauty,Class 1,Vacant,Class 4,Class 1,4 ROSENEATH STREET,EH9 1JH,5703
325621.3702,672333.2116,vacant,vacant,Class 1,Class 1,Class 1,Vacant,6 ROSENEATH STREET,EH9 1JH,5704
325626.1058,672333.2116,fishmonger,Eddie's Seafood Market,Class 1,Class 1,Class 1,Class 1,7 ROSENEATH STREET,EH9 1JH,5705
325616.8942,672333.2116,greengrocer,unknown,Class 1,Class 1,Class 4,Class 1,8 ROSENEATH STREET,EH9 1JH,5706
325612.1587,672333.6851,hairdresser (gents),Mackintosh,Class 1,Class 1,Class 1,Class 1,10 ROSENEATH STREET,EH9 1JH,5707
323020.044,673173.341700001,vacant (ex barber),vacant,Class 4,Class 4,Class 4,Vacant,13 ROSEBURN TERRACE,EH12 5NG,5708
323016.3543,673174.347999999,hairdresser,Headway,Class 1,Class 1,Class 1,Class 1,15 ROSEBURN TERRACE,EH12 5NG,5709
323012.5703,673175.3857,pictures & picture framing,Art et Facts,Class 1,Class 1,Class 1,Class 1,19 ROSEBURN TERRACE,EH12 5NG,5710
323008.6394,673176.696,hairdresser,Hairdressing,Class 1,Class 1,Class 1,Class 1,21 ROSEBURN TERRACE,EH12 5NG,5711
323003.3669,673178.341700001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,23 ROSEBURN TERRACE,EH12 5NG,5712
322998.304,673180.0063,hot food take-away (Indian),Delta,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,27 ROSEBURN TERRACE,EH12 5NG,5713
322991.696,673182.6834,grocer / convenience store,SPAR,Class 1,Class 1,Class 3,Class 1,29 ROSEBURN TERRACE,EH12 5NQ,5714
322987.3354,673184.0251,n/t/c & grocer,Edinburgh Newsagents / Licensed Grocer, ,Class 1,Class 1,Class 1,33 ROSEBURN TERRACE,EH12 5NQ,5715
322980.7023,673186.6897,hairdresser,Ikina Hair Studio,Class 1,Class 1,Class 1,Class 1,35 ROSEBURN TERRACE,EH12 5NQ,5716
322976.6771,673188.0251,dressmaker - tailoring,Savoir Faire,Class 1,Class 1,Class 1,Class 1,39 ROSEBURN TERRACE,EH12 5NQ,5717
322972.652,673189.7086,beauty salon,Beauty Therapy,Class 2,Vacant,Vacant,Class 1,41 ROSEBURN TERRACE,EH12 5NQ,5718
322967.044,673191.347999999,butcher,R & W Quality Meats,Class 1,Class 1,Class 1,Class 1,43 ROSEBURN TERRACE,EH12 5NQ,5719
322960.6709,673193.3606,grocer / convenience store,Scotmid,Class 1,Class 1,Class 1,Class 1,47 ROSEBURN TERRACE,EH12 5NQ,5720
322954.044,673196.012599999,hot food take-away (chippie),Ben Hur,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,49 ROSEBURN TERRACE,EH12 5NQ,5721
322949.6834,673197.3543,coffee shop / delicatessen,Buna,Class 1,Class 1,Class 3,Class 3,53 ROSEBURN TERRACE,EH12 5NQ,5722
322945.3229,673198.696,sauna,Paradise Sauna,Class 11,Class 11,Class 11,Class 11,55 ROSEBURN TERRACE,EH12 5NQ,5723
322934.0126,673202.6897,public house,Murrayfield Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,57-59 ROSEBURN TERRACE,EH12 5NQ,5724
323035.3732,673196.3166,accountants,Johnston Smillie,Class 2,Class 2,Class 4,Class 2,2B ROSEBURN TERRACE,EH12 6AW,5725
323022.8868,673198.0063,delicatessen,Vigo,Class 4,Vacant,Class 1,Class 1,2-2A ROSEBURN TERRACE,EH12 6AW,5726
323015.1949,673200.8994,vacant,vacant,Class 1,Class 1,Class 1,Vacant,4 ROSEBURN TERRACE,EH12 6AW,5727
323011.1697,673202.2411,shoe repairs / key cutting,Roseburn Key Cutting & Shoe Repairs,Class 1,Class 1,Class 1,Class 1,6 ROSEBURN TERRACE,EH12 6AW,5728
323006.8092,673203.582800001,hot food take-away & café,Roseburn Café,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,8 ROSEBURN TERRACE,EH12 6AW,5729
323002.5766,673205.304,hot food take-away (Chinese),Dragon Village,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 ROSEBURN TERRACE,EH12 6AW,5730
322998.7589,673206.937100001,"computer repairs, television sales & repairs",PC Doctor / Moving Pictures,Class 1,Class 1,Class 1,Class 1,12 ROSEBURN TERRACE,EH12 6AW,5731
322994.652,673208.304,"printing, litho, copying",Mainstream Print,Class 1,Class 1,Class 1,Class 4,14 ROSEBURN TERRACE,EH12 6AW,5732
322991.044,673209.956,ice sports equipment,Penalty Box,Class 1,Class 1,Class 1,Class 1,16 ROSEBURN TERRACE,EH12 6AW,5733
322987.0189,673210.962300001,chemist,Right Medicine Pharmacy,Class 1,Class 1,Class 1,Class 1,18 ROSEBURN TERRACE,EH12 6AW,5734
322983.6646,673212.304,cake design and making,3 D Cakes,Class 1,Class 1,Class 1,Class 1,20 ROSEBURN TERRACE,EH12 6AW,5735
322980.6457,673213.3103,vacant,vacant,Class 1,SUI GENERIS,SUI GENERIS,Vacant,22 ROSEBURN TERRACE,EH12 6AW,5736
322977.3354,673214.6709,carpet & upholstery cleaning,Chores @ Work, , ,Class 1,Class 4,26 ROSEBURN TERRACE,EH12 6AW,5737
322973.6017,673215.658299999,bank,Bank of Scotland / HBOS,Class 2,Class 2,Class 2,Class 2,28 ROSEBURN TERRACE,EH12 6AW,5738
325569.5793,672400.7884,vacant,vacant,Vacant,Vacant,Vacant,Vacant,21 ROSENEATH PLACE,EH9 1JD,5739
325576.8967,672342.370200001,computer repairs,FAQ Computer Services,Class 2,Class 2,UNKNOWN USE,Class 1,26 ROSENEATH PLACE,EH9 1JD,5740
325575.476,672346.1587,hot food take-away (Chinese),The GY Chinese Takeout,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,27 ROSENEATH PLACE,EH9 1JD,5741
325606.476,672333.6851,restaurant,Sweet Melindas,Class 1,Class 3,Class 3,Class 3,11 ROSENEATH STREET,EH9 1JH,5742
325600.4207,672334.2644,grocer,Marchmont Food & Wine,Class 1,Class 1,Class 1,Class 1,12 ROSENEATH STREET,EH9 1JH,5743
325595.6851,672334.738,vacant,vacant,Class 1,Class 1,Class 1,Vacant,14 ROSENEATH STREET,EH9 1JH,5744
325590.9496,672334.738,delicatessen,Haddows,Class 1,Class 1,Class 1,Class 1,15 ROSENEATH STREET,EH9 1JH,5745
325584.0,672334.1587,"hot food take-away (fish & chips, pizzas)",Salvatore's,Class 1,Class 1,SUI GENERIS,SUI GENERIS,16 ROSENEATH STREET,EH9 1JH,5746
325578.3173,672335.579299999,ladies & childrens clothing,Bohemia,Class 1,Class 1,Class 1,Class 1,17 ROSENEATH STREET,EH9 1JH,5747
326962.0286,674601.965600001,dwelling,dwelling,Class 1,Class 1,Class 1,Class 9, , ,5748
326376.7461,674384.3594,restaurant,21212, , ,Class 3,Class 3,3 ROYAL TERRACE,EH7 5AB,5749
324705.1768,675931.7401,plumbers,Cumming & Hendry,Class 1,Class 4,Class 4,Class 4,1A ROYSTON TERRACE,EH3 5QU,5750
324707.5198,675933.4441,"shoe repairs, key cutting, luggage",Lionel W. Wilson,Class 1,Class 1,Class 1,Class 1,1B ROYSTON TERRACE,EH3 5QU,5751
