X,Y,DESCRIP96,BUSINESS96,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
323012.5703,673175.3857,pictures & picture framing,Art et Facts,Class 1,Class 1,Class 1,Class 1,19 ROSEBURN TERRACE,EH12 5NG,6170
323008.6394,673176.696,hairdresser,Thallon Soulis,Class 1,Class 1,Class 1,Class 1,21 ROSEBURN TERRACE,EH12 5NG,6171
323003.3669,673178.341700001,sports equipment,Shooting Lines Ltd.,Class 1,Class 1,Class 1,Vacant,23 ROSEBURN TERRACE,EH12 5NG,6172
322998.304,673180.0063,hot food take-away,Delta,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,27 ROSEBURN TERRACE,EH12 5NG,6173
322991.696,673182.6834,antiques & fine art,Du Maurier's Fine Art Salon,Class 1,Class 1,Class 3,Class 1,29 ROSEBURN TERRACE,EH12 5NQ,6174
322987.3354,673184.0251,n/t/c & grocer,Edinburgh News, ,Class 1,Class 1,Class 1,33 ROSEBURN TERRACE,EH12 5NQ,6175
322980.7023,673186.6897,hairdresser,Ikina Hair Studio,Class 1,Class 1,Class 1,Class 1,35 ROSEBURN TERRACE,EH12 5NQ,6176
322976.6771,673188.0251,domestic appliance servicing,Capital Domestic Repairs,Class 1,Class 1,Class 1,Class 1,39 ROSEBURN TERRACE,EH12 5NQ,6177
322972.652,673189.7086,vacant, ,Class 2,Vacant,Vacant,Class 1,41 ROSEBURN TERRACE,EH12 5NQ,6178
322967.044,673191.347999999,butcher,R & W Quality Meats,Class 1,Class 1,Class 1,Class 1,43 ROSEBURN TERRACE,EH12 5NQ,6179
322960.6709,673193.3606,grocer,Spar,Class 1,Class 1,Class 1,Class 1,47 ROSEBURN TERRACE,EH12 5NQ,6180
322954.044,673196.012599999,hot food take-away,Ben Hur,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,49 ROSEBURN TERRACE,EH12 5NQ,6181
322949.6834,673197.3543,"baker, patissier & caterer",Barringers,Class 1,Class 1,Class 3,Class 3,53 ROSEBURN TERRACE,EH12 5NQ,6182
322945.3229,673198.696,sauna,Paradise Sauna,Class 11,Class 11,Class 11,Class 11,55 ROSEBURN TERRACE,EH12 5NQ,6183
322934.0126,673202.6897,public house,Murrayfield Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,57-59 ROSEBURN TERRACE,EH12 5NQ,6184
323035.3732,673196.3166,accountants,Byers & Co.,Class 2,Class 2,Class 4,Class 2,2B ROSEBURN TERRACE,EH12 6AW,6185
323035.9686,673196.3291,accountants,Byers & Co.,Class 4,Class 2, , , , ,6186
323022.8868,673198.0063,vacant, ,Class 4,Vacant,Class 1,Class 1,2-2A ROSEBURN TERRACE,EH12 6AW,6187
323015.1949,673200.8994,n/t/c,Roseburn Newsagents,Class 1,Class 1,Class 1,Vacant,4 ROSEBURN TERRACE,EH12 6AW,6188
323011.1697,673202.2411,shoe repairs,Roseburn Shoe Repairs,Class 1,Class 1,Class 1,Class 1,6 ROSEBURN TERRACE,EH12 6AW,6189
323006.8092,673203.582800001,hot food take-away,Roseburn Takeaway,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,8 ROSEBURN TERRACE,EH12 6AW,6190
323002.5766,673205.304,hot food take-away & restaurant (Chinese),International Peking Cuisine,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 ROSEBURN TERRACE,EH12 6AW,6191
322998.7589,673206.937100001,computer repairs,Ev Ent,Class 1,Class 1,Class 1,Class 1,12 ROSEBURN TERRACE,EH12 6AW,6192
322994.652,673208.304,wine merchant,Haddows,Class 1,Class 1,Class 1,Class 4,14 ROSEBURN TERRACE,EH12 6AW,6193
322991.044,673209.956,dry cleaner,Care Clean,Class 1,Class 1,Class 1,Class 1,16 ROSEBURN TERRACE,EH12 6AW,6194
322987.0189,673210.962300001,chemist,Lloyds,Class 1,Class 1,Class 1,Class 1,18 ROSEBURN TERRACE,EH12 6AW,6195
322983.6646,673212.304,videotape hire,Vid Biz,Class 1,Class 1,Class 1,Class 1,20 ROSEBURN TERRACE,EH12 6AW,6196
322980.6457,673213.3103,hot food take-away,The Bungalow,Class 1,SUI GENERIS,SUI GENERIS,Vacant,22 ROSEBURN TERRACE,EH12 6AW,6197
322973.6017,673215.658299999,bank,Bank of Scotland,Class 2,Class 2,Class 2,Class 2,28 ROSEBURN TERRACE,EH12 6AW,6198
325490.7405,672488.370200001,helicopter hire / tours,Lothian Helicopters Ltd.,Class 1,Class 1, , , , ,6199
325574.3149,672399.8413,vacant, ,Vacant,Vacant, , , , ,6200
325569.5793,672400.7884,vacant, ,Vacant,Vacant,Vacant,Vacant,21 ROSENEATH PLACE,EH9 1JD,6201
325576.8967,672342.370200001,public address systems,A. & R. Martin,Class 2,Class 2,UNKNOWN USE,Class 1,26 ROSENEATH PLACE,EH9 1JD,6202
325575.476,672346.1587,hot food take-away (Chinese),Good Year,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,27 ROSENEATH PLACE,EH9 1JD,6203
325606.476,672333.6851,cafe,Zambeze Cafe,Class 1,Class 3,Class 3,Class 3,11 ROSENEATH STREET,EH9 1JH,6204
325600.4207,672334.2644,grocer,Capital Grocers,Class 1,Class 1,Class 1,Class 1,12 ROSENEATH STREET,EH9 1JH,6205
325595.6851,672334.738,clothing alterations,The Clothing Workshop,Class 1,Class 1,Class 1,Vacant,14 ROSENEATH STREET,EH9 1JH,6206
325590.9496,672334.738,delicatessen,Haddows,Class 1,Class 1,Class 1,Class 1,15 ROSENEATH STREET,EH9 1JH,6207
325584.0,672334.1587,snack bar,Fernardio's,Class 1,Class 1,SUI GENERIS,SUI GENERIS,16 ROSENEATH STREET,EH9 1JH,6208
325578.3173,672335.579299999,launderette,Sundial,Class 1,Class 1,Class 1,Class 1,17 ROSENEATH STREET,EH9 1JH,6209
325560.1058,672427.0529,n/t/c,Brydon Newsagent,Class 1,Class 1, , , , ,6210
325564.3702,672401.262,vacant, ,Vacant,Vacant, , , , ,6211
326957.666,674602.6927,fishmonger,J.R. Moffat,Class 1,Class 1, , , , ,6212
326962.0286,674601.965600001,fishmonger,J.R. Moffat,Class 1,Class 1,Class 1,Class 9, , ,6213
326967.1183,674600.996200001,residential, ,Class 4,Class 9, , , , ,6214
327547.923,674151.534600001,residential, ,Class 1,Class 9, , , , ,6215
327541.5467,674152.6479,pottery,Royal Park Ceramics, ,Class 1, , , , ,6216
327535.5752,674153.3564,heating engineer,n/a,Class 4,Class 4, , , , ,6217
326380.8751,674384.031199999,casino,Royal Chimes Club / Dream House,SUI GENERIS,Class 11,Class 4, , , ,6218
324705.1768,675931.7401,plumbers,Cumming & Hendry,Class 1,Class 4,Class 4,Class 4,1A ROYSTON TERRACE,EH3 5QU,6219
324707.5198,675933.4441,shoe repairs,Lionel W. Wilson,Class 1,Class 1,Class 1,Class 1,1B ROYSTON TERRACE,EH3 5QU,6220
324662.9412,673645.0482,no trace, ,Class 1,UNKNOWN USE, ,Class 3,2-3 RUTLAND STREET,EH1 2AE,6221
325662.475,674044.4001,bar & restaurant,Tiles, ,SUI GENERIS, , , , ,6222
325645.8249,674039.899700001,redeveloped tor offices, ,Class 3,Redeveloped, , , , ,6223
325670.5997,674181.044,restaurant,Trekkers,Class 3,Class 3, , , , ,6224
325767.4927,674199.522,demolished, ,Class 1,Demolished, , , , ,6225
325683,674185,n/t/c,John Menzies,Class 1,Class 1, , , , ,6226
324300.7141,674486.5604,n/t/c,Robb's,Class 1,Class 1,Class 4,Class 4,41 ST. BERNARD'S CRESCENT,EH4 1NR,6227
325669.0,673606.8477,knitwear,The Cashmere Store,Class 1,Class 1,Class 1,Class 1,2-4 ST. GILES STREET,EH1 1PT,6228
325665.5386,673619.8309,café,Café Florentin,Class 1,Class 3,Class 3,Class 3,8-10 ST. GILES STREET,EH1 1PT,6229
325790.8025,674235.3827,electrical goods,Scottish Power,Class 1,Class 1,Class 1,Class 1,1-3 ST. JAMES CENTRE,EH1 3SS,6230
325805.6049,674239.209899999,chemist,Boots,Class 1,Class 1,Class 1,Class 1,5-9 ST. JAMES CENTRE,EH1 3SS,6231
325815.7901,674241.8148,children's clothing,Adams,Class 1,Class 1,Class 1,Class 1,11(GF)-13 ST. JAMES CENTRE,EH1 3SS,6232
325825.5926,674244.604900001,ladies & childrens clothing,Mackays,Class 1,Class 1,Class 1,Class 1,15-17 ST. JAMES CENTRE,EH1 3SS,6233
325838.5926,674247.8148,electrical goods,Currys,Class 1,Class 1,Vacant,Class 1,19-21 ST. JAMES CENTRE,EH1 3SS,6234
325849.6557,674254.0096,baker,Cookie Jar,Class 1,Class 1,Class 2,Class 2,23 ST. JAMES CENTRE,EH1 3SS,6235
325852.8261,674257.089299999,cafe,Cafe St. James,SUI GENERIS,Class 3, , , , ,6236
325856.3592,674261.0682,cafe,Crawfords Country Kitchen,Class 1,Class 3,Class 1,Class 1,27 ST. JAMES CENTRE,EH1 3SS,6237
325859.1189,674264.0507,cafe,Crawfords Country Kitchen,Class 3,Class 3, ,Class 1,29 ST. JAMES CENTRE,EH1 3SS,6238
325861.9731,674266.860300001,wine merchant,Victoria Wine,Class 1,Class 1,Vacant,Class 2,31 ST. JAMES CENTRE,EH1 3SS,6239
325864.7427,674269.535700001,vacant, ,Class 1,Vacant,Vacant,Class 2,33 ST. JAMES CENTRE,EH1 3SS,6240
325867.0595,674271.9584,sports equipment & clothing,Intersport (Sale Shop),Class 1,Class 1,Vacant,Class 2,35 ST. JAMES CENTRE,EH1 3SS,6241
325869.2593,674274.2752,children's clothing,Growing Up,Class 1,Class 1,Vacant,Class 2,37 ST. JAMES CENTRE,EH1 3SS,6242
325880.8628,674260.0535,vacant, ,Class 1,Vacant,Class 1,Vacant,39 ST. JAMES CENTRE,EH1 3SS,6243
325875.8142,674255.4068,ladies clothing,Bay Trading Co.,Class 2,Class 1, , , , ,6244
325877.2977,674243.415899999,clothing,River Island,Class 1,Class 1, , , , ,6245
325883.2099,674237.592599999,vacant, ,Class 1,Vacant,Class 1,Class 1,57 ST. JAMES CENTRE,EH1 3SS,6246
325888.3951,674233.012399999,sports equipment & clothing,Allsports,Class 1,Class 1,Class 1,Class 1,59 ST. JAMES CENTRE,EH1 3SS,6247
325893.1852,674228.209899999,ladies clothing,Etam,Class 1,Class 1,Class 1,Class 1,61 ST. JAMES CENTRE,EH1 3SS,6248
325896.5076,674225.041099999,vacant, ,Class 1,Vacant,Class 1,Class 1,63-67 ST. JAMES CENTRE,EH1 3SS,6249
325899.772,674221.995100001,vacant, ,Class 1,Vacant, , , , ,6250
325898.0162,674223.7509,vacant, ,Class 1,Vacant, , , , ,6251
325913.3885,674193.602399999,department store - restaurant,John Lewis,Class 1,Class 3, , , , ,6252
325907.0676,674199.5721,department store - mixed durable goods,John Lewis,Class 1,Class 1,Class 1,Class 1,69 ST. JAMES CENTRE,EH1 3SP,6253
325943.0782,674160.6667,vacant, ,Class 3,Vacant,Vacant,Class 1,71-73 ST. JAMES CENTRE,EH1 3SJ,6254
325937.1221,674162.598099999,vacant, ,Class 1,Vacant,Class 1,Class 1,75 ST. JAMES CENTRE,EH1 3SJ,6255
325930.6516,674164.0933,travel agent,A.T. Mays,Class 1,Class 1,Class 1,Class 1,77 ST. JAMES CENTRE,EH1 3SJ,6256
325925.4068,674165.4581,optician,Specialeyes,Class 1,Class 1,Class 1,Class 1,79 ST. JAMES CENTRE,EH1 3SJ,6257
325921,674162,greeting cards,Strand Cards (Hallmark),Class 1,Class 1,Class 1,Class 1,81 ST. JAMES CENTRE,EH1 3SJ,6258
325916.0124,674156.8148,travel agent,Lunn Poly,Class 1,Class 1,Class 1,Class 1,83 ST. JAMES CENTRE,EH1 3SJ,6259
325911.1975,674151.629699999,clothing,The Jean Scene,Class 1,Class 1,Class 1,Class 1,85 ST. JAMES CENTRE,EH1 3SJ,6260
325860.4419,674246.9275,food court,Food Court,SUI GENERIS,Class 3, , , , ,6261
325905.6544,674142.555500001,television & video rental,Granada,Class 1,Class 1,Class 1,Class 1,93 ST. JAMES CENTRE,EH1 3SJ,6262
325903.8643,674134.7654,clothing,Tie Rack,Class 1,Class 1,Class 1,Class 1,95 ST. JAMES CENTRE,EH1 3SJ,6263
325902.1975,674126.592599999,jeweller,Ernest Jones,Class 1,Class 1,Class 1,Class 1,97-99 ST. JAMES CENTRE,EH1 3SJ,6264
325900.5802,674118.8025,mobile telephones,Pinnacle Vodafone,Class 1,Class 1,Class 2,Class 2,101 ST. JAMES CENTRE,EH1 3SJ,6265
325899.1234,674108.975299999,confectioner,Thorntons,Class 1,Class 1,Class 1,Class 1,103-105 ST. JAMES CENTRE,EH1 3SJ,6266
325792.3209,674218.1852,bank,Bank of Scotland,Class 1,Class 2,Vacant,Class 1,2(BF) ST. JAMES CENTRE,EH1 3SR,6267
325801.9629,674220.5679,toiletries & cosmetics,Superdrug,Class 1,Class 1,Class 1,Class 1,4-6 ST. JAMES CENTRE,EH1 3SR,6268
325809.2909,674222.187899999,post office,Post Office,Class 2,Class 1,Class 1,Class 1,8-10 ST. JAMES CENTRE,EH1 3SR,6269
325815.7656,674224.1534,optician,Vision Express,Class 1,Class 1, , , , ,6270
325829.5397,674227.9648,optician,Vision Express,Class 1,Class 1, , , , ,6271
325837.4046,674229.4581,sports equipment & clothing,The Sports Shop,Class 1,Class 1,Class 1,Class 1,16 ST. JAMES CENTRE,EH1 3SR,6272
325844.1907,674231.614499999,supermarket,Presto,Class 1,Class 1,Vacant,Class 1,18 ST. JAMES CENTRE,EH1 3SR,6273
325856.4637,674235.0,baker,Crawfords,Class 1,Class 1,Class 1,Class 1,22 ST. JAMES CENTRE,EH1 3SR,6274
325865.5926,674233.0,shoe repairs,Automagic,Class 1,Class 1,Class 1,Class 1,24A ST. JAMES CENTRE,EH1 3SR,6275
325868.4398,674230.123199999,clothing accessories,Bow Bangles,Class 1,Class 1, , , , ,6276
325871.2482,674227.332,n/t/c,R.S. McColl,SUI GENERIS,Class 1,Class 1,Class 1,26 ST. JAMES CENTRE,EH1 3SR,6277
325877.2977,674221.2928,gents clothing,Burton,Class 1,Class 1, , , , ,6278
325873,674201,ladies clothing,Richards,Class 1,Class 1,Class 1,Class 1,32 ST. JAMES CENTRE,EH1 3SL,6279
325878.1852,674195.012399999,ladies clothing,Dorothy Perkins,Class 1,Class 1,Class 1,Class 1,34-36 ST. JAMES CENTRE,EH1 3SL,6280
325885.1852,674188.1852,toys,Early Learning Centre,Class 1,Class 1,Class 1,Class 1,38 ST. JAMES CENTRE,EH1 3SL,6281
325891.5926,674181.407400001,clothing,Top Shop / Top Man,Class 1,Class 1,Class 1,Class 1,40-42 ST. JAMES CENTRE,EH1 3SL,6282
325901.107,674171.8093,jeweller,H. Samuel,Class 1,Class 1,Class 1,Class 1,44-48 ST. JAMES CENTRE,EH1 3SL,6283
325896.9163,674167.2674,optician,Dollond & Aitchison,Class 1,Class 1,Class 1,Class 1,50 ST. JAMES CENTRE,EH1 3SL,6284
325887.9629,674149.222200001,shoes,Dolcis,Class 1,Class 1,Class 1,Class 1,54-56 ST. JAMES CENTRE,EH1 3SL,6285
325890.6418,674140.525699999,shoes,Paris,Class 1,Class 1, , , , ,6286
325887.3827,674127.926100001,books,The Works,Class 1,Class 1,Class 1,Class 1,62 ST. JAMES CENTRE,EH1 3SL,6287
325885.7255,674121.914100001,luggage,Salisbury,Class 1,Class 1, , , , ,6288
325882.9163,674110.3258,electrical goods,Dixons,Class 1,Class 1, , , , ,6289
325881.1605,674102.951400001,"records, tapes, cds",H.M.V.,Class 1,Class 1, , , , ,6290
325870.2745,674100.142100001,"records, tapes, cds",H.M.V.,Class 1,Class 1, , , , ,6291
326194.6618,672920.292300001,grocer,Food for Thought,Class 1,Class 1,Class 1,Class 1,9 ST. PATRICK STREET,EH8 9HB,6292
324384.1857,672530.475099999,grocer,Viewforth Licensed Grocer,Vacant,Class 1,Class 1,Class 1,1 ST. PETER'S BUILDINGS,EH3 9PG,6293
324388.2678,672533.6501,painters & decorators,William Swanston & Sons,Class 4,Class 4,Class 4,Class 4,3 ST. PETER'S BUILDINGS,EH3 9PG,6294
324391.8964,672536.3715,hairdresser,Rhythmik,Class 1,Class 1,Class 1,Class 1,4 ST. PETER'S BUILDINGS,EH3 9PG,6295
324397.6393,672540.6501,n/t/c & grocer,Youngs,Class 1,Class 1,Class 2,Vacant,5 ST. PETER'S BUILDINGS,EH3 9PG,6296
320208.9811,672880.3543,mobile telephones,Motorola,Class 1,Class 1,Class 1,Class 1,109-111 ST. JOHN'S ROAD,EH12 6NN,6297
320175.6246,672883.968599999,ladies clothing,Happit,Class 1,Class 1, , , , ,6298
320167.2389,672885.9811,jeweller,The Gift Gallery,Class 1,Class 1,Class 1,Class 1,113D ST. JOHN'S ROAD,EH12 7SB,6299
320162.2075,672886.987400001,baby clothes & equipment,Corstorphine Pram Centre,Class 1,Class 1,Class 1,Class 1,115-117 ST. JOHN'S ROAD,EH12 7SB,6300
320157.6771,672888.0189,optician,Dollond and Aitchison,Class 1,Class 1,Class 1,Class 1,119 ST. JOHN'S ROAD,EH12 7SB,6301
320153.652,672888.6897,charity shop,Marie Curie Cancer Care,Class 1,Class 1,Class 1,Class 1,119A ST. JOHN'S ROAD,EH12 7SB,6302
320146.9434,672889.0251,knitwear,Designs,Class 1,Class 1, , , , ,6303
320139.8994,672890.702299999,n/t/c,Denis Finn,Class 1,Class 1, , , , ,6304
320134.7023,672891.6897,vacant, ,Class 1,Vacant,Class 1,Class 1,121A ST. JOHN'S ROAD,EH12 7SB,6305
320128.6646,672893.031400001,vacant, ,Class 2,Vacant,Class 2,Class 1,121B ST. JOHN'S ROAD,EH12 7SB,6306
320122.6268,672894.366900001,mens clothing,Smith of Corstorphine,Class 1,Class 1,Class 1,Class 1,125 ST. JOHN'S ROAD,EH12 7SB,6307
320115.9183,672896.044,window replacement,Anglian Window Centres,Class 4,Class 4,Class 4,Class 4,125A ST. JOHN'S ROAD,EH12 7SB,6308
320108.8743,672897.7212,chemist,Boots,Class 1,Class 1,Class 1,Class 1,129 ST. JOHN'S ROAD,EH12 7SB,6309
320102.5011,672899.062899999,florist,Wm. Williamson,Class 1,Class 1,Class 1,Class 1,129A ST. JOHN'S ROAD,EH12 7SB,6310
320074.6605,672907.784,greeting cards,Cards and Things,Class 2,Class 1, , , , ,6311
320067.9937,672909.6709,no entry, ,Class 1,UNKNOWN USE, , , , ,6312
320052.6709,672898.696,butcher,Charles Wilson,Class 1,Class 1,Class 1,Class 1,139 ST. JOHN'S ROAD,EH12 7SD,6313
320047.304,672899.366900001,baker,Greggs,Class 1,Class 1,Class 1,Class 1,139A ST. JOHN'S ROAD,EH12 7SD,6314
320036.6771,672901.746300001,videotape hire,Blockbuster,Class 1,Class 1,Class 1,Class 1,141 ST. JOHN'S ROAD,EH12 7SD,6315
320026.6143,672904.0943,financial services - insurance,Swinton Insurance,Class 2,Class 2,SUI GENERIS,SUI GENERIS,141A ST. JOHN'S ROAD,EH12 7SD,6316
320013.5954,672917.0943,vacant, ,Class 2,Vacant, , , , ,6317
320002.6897,672919.3606,dry cleaner,Pullars,Class 1,Class 1,Class 1,Vacant,151 ST. JOHN'S ROAD,EH12 7SD,6318
319998.9749,672920.0063,grocer,Fresha Fruits,Class 1,Class 1,Class 4,Class 1,153 ST. JOHN'S ROAD,EH12 7SD,6319
319994.6435,672920.347999999,travel agent,A.T. Mays,Class 1,Class 1,Class 1,Class 1,155 ST. JOHN'S ROAD,EH12 7SD,6320
319988.3857,672921.6897,charity shop,Oxfam,Class 1,Class 1,Class 1,Class 1,159 ST. JOHN'S ROAD,EH12 7SD,6321
319981.6771,672923.031400001,furniture,Traesko,Class 1,Class 1,Class 1,Class 1,161 ST. JOHN'S ROAD,EH12 7SD,6322
319972.1697,672924.7086,bank,T.S.B.,Class 2,Class 2,Class 2,Class 2,163 ST. JOHN'S ROAD,EH12 7SD,6323
319904.0063,672932.417199999,mixed durable goods,Woolworths,Class 1,Class 1,Class 1,Class 1,181 ST. JOHN'S ROAD,EH12 7SL,6324
319893.6709,672933.7149,shoe repairs,Gullivers,Class 1,Class 1,Class 1,Class 1,183 ST. JOHN'S ROAD,EH12 7SL,6325
319888.348,672934.3794,charity  shop,Shelter,Class 1,Class 1,Class 1,Class 1,185 ST. JOHN'S ROAD,EH12 7SL,6326
319883.3417,672934.7086,baker,Crawfords,Class 1,Class 1,SUI GENERIS,SUI GENERIS,187 ST. JOHN'S ROAD,EH12 7SL,6327
319878.0063,672934.7086,videotape hire,Azad,Class 1,Class 1,Class 1,Class 1,189 ST. JOHN'S ROAD,EH12 7SL,6328
319868.6646,672935.7149,supermarket,Freshways,Class 1,Class 1,Class 1,Class 1,191 ST. JOHN'S ROAD,EH12 7SL,6329
319856.6834,672937.056600001,chemist,Lloyds,Class 1,Class 1,Class 1,Class 1,193-195 ST. JOHN'S ROAD,EH12 7SL,6330
319766.0943,672954.677100001,vacant, ,Class 1,Vacant,Class 11,Class 11,201 ST. JOHN'S ROAD,EH12 7UU,6331
319761.3983,672955.6834,wine merchant,Victoria Wine,Class 1,Class 1,Class 1,Class 1,205 ST. JOHN'S ROAD,EH12 7UU,6332
319756.0314,672956.3543,car accessories,Starting Grid,Class 1,Class 1,Vacant,Class 2,207 ST. JOHN'S ROAD,EH12 7UU,6333
319750.6646,672957.0251,travel agent,Sibbald Travel,Class 1,Class 1,Class 1,Class 1,209 ST. JOHN'S ROAD,EH12 7UU,6334
319745.9686,672957.696,books,Kay's Bookshop,Class 1,Class 1,Class 1,Class 1,213 ST. JOHN'S ROAD,EH12 7UU,6335
319738.3669,672958.7149,baker,Bossards,Class 1,Class 1,Class 1,Class 3,215 ST. JOHN'S ROAD,EH12 7UU,6336
319733.6709,672959.3857,charity  shop,Capability Scotland,Class 1,Class 1,Class 1,Class 1,217-219 ST. JOHN'S ROAD,EH12 7UU,6337
319728.6394,672960.056600001,n/t/c,The Duchess,Class 1,Class 1,Class 3,Class 3,221 ST. JOHN'S ROAD,EH12 7UU,6338
319724.6143,672960.392000001,travel agent,Lunn Poly,Class 4,Class 1,Class 1,Vacant,221A ST. JOHN'S ROAD,EH12 7UU,6339
319719.9183,672961.062899999,charity shop,Friendship in Action,Class 4,Class 1, , , , ,6340
319673.7274,672968.3606,financial services - insurance,I. Sutherland,Class 4,Class 2,Vacant,Class 2,229-229A ST. JOHN'S ROAD,EH12 7XA,6341
319668.696,672968.696,betting shop,William Hill,Class 2,Class 2,Class 2, , , ,6342
319663.3291,672969.031400001,vacant, ,Class 1,Vacant,Class 3,Class 3,235 ST. JOHN'S ROAD,EH12 7XA,6343
319649.912,672970.037699999,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,235A-239 ST. JOHN'S ROAD,EH12 7XA,6344
319615.348,672961.037699999,public house,Centurion,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,243 ST. JOHN'S ROAD,EH12 7XD,6345
319602.9286,672961.6709,betting shop,Ladbrokes,Class 1,Class 2,Class 2,Class 2,245A ST. JOHN'S ROAD,EH12 7XD,6346
319595.5492,672962.0063,wheelchairs,P. Thompson,Class 1,Class 2,Class 1,Class 1,245B ST. JOHN'S ROAD,EH12 7XD,6347
319583.1383,672970.727399999,estate agents & financial services,Listers,Class 1,Class 2,Class 1,Class 1,247B ST. JOHN'S ROAD,EH12 7XD,6348
319574.0189,672971.0189,pictures & picture framing,Angles,Class 1,Class 1,Class 1,Class 1,249A ST. JOHN'S ROAD,EH12 7XD,6349
319570.3291,672971.3543,windows,Harmony Windows,UNKNOWN USE,Class 4, , , , ,6350
319561.6646,672971.037699999,telephones,Procomm Cellular ltd,Class 1,Class 1,Class 1,Class 1,253 ST. JOHN'S ROAD,EH12 7XD,6351
319557.9811,672970.056600001,hairdresser,Phillip Politti,Class 1,Class 1,Class 1,Vacant,255 ST. JOHN'S ROAD,EH12 7XD,6352
319554.6268,672970.056600001,restaurant,St. John's Retaurant,SUI GENERIS,Class 3, , , , ,6353
319550.2663,672969.3857,restaurant,St. John's Retaurant,Class 3,Class 3, , , , ,6354
319542.216,672968.044,estate agents,Slater Hogg & Howieson,UNKNOWN USE,Class 2,Class 1,Class 1,263 ST. JOHN'S ROAD,EH12 7XD,6355
319530.1405,672964.3543,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Class 1,265-267 ST. JOHN'S ROAD,EH12 7XD,6356
319505.3188,672957.6457,wine merchant,Victoria Wine,Class 1,Class 1,Class 1,Class 1,277 ST. JOHN'S ROAD,EH12 7XD,6357
319492.4715,672955.1383,dry cleaner,Specialist Drycleaners,Class 4,Class 1, , , , ,6358
319488.1109,672954.131999999,financial services - insurance,Life Insurance Advice Centre,Class 1,Class 2, , , , ,6359
319476.7064,672951.1132,frozen foods,Farm Foods,Class 1,Class 1,Class 1,Class 1,283-287 ST. JOHN'S ROAD,EH12 7XF,6360
319464.2955,672948.0943,florist,Devine Flowers,Vacant,Class 1,Class 1,Class 1,291 ST. JOHN'S ROAD,EH12 7XF,6361
319458.2578,672946.752599999,carpets,Kristofferson Carpets,Class 1,Class 1,Class 1,Class 1,293 ST. JOHN'S ROAD,EH12 7XF,6362
319451.2138,672945.0754,wine merchant,Oddbins,Class 1,Class 1,Class 1,Class 3,295 ST. JOHN'S ROAD,EH12 7XF,6363
319445.176,672943.3983,kitchen & bathroom fittings,Edinburgh Kitchen and Bathroom Centre,Class 1,Class 1,Class 1,Class 1,295B ST. JOHN'S ROAD,EH12 7XF,6364
320154,672913,coal merchant's office,The Wee Shop,Class 4,Class 2,Class 2,Class 2,38 ST. JOHN'S ROAD,EH12 6PA,6365
320148.7652,672916.9246,post office,Post Office,Class 1,Class 1,Class 1,Class 1,40 ST. JOHN'S ROAD,EH12 6PA,6366
320141.2663,672918.9246,restaurant,Peach Garden,Class 3,Class 3,Class 3,Class 3,44 ST. JOHN'S ROAD,EH12 6PA,6367
320133.3354,672920.9497,vacant, ,Vacant,Vacant,Class 3,Class 3,46 ST. JOHN'S ROAD,EH12 6PA,6368
320125.956,672922.2914,building society,Abbey National,Class 2,Class 2,Class 2,Class 2,50 ST. JOHN'S ROAD,EH12 6PA,6369
320066.9623,672936.5703,baker,P. & S. Donnachie,Class 1,Class 1,Class 1,Class 1,62-64 ST. JOHN'S ROAD,EH12 8AT,6370
320048.304,672941.3103,bank,Bank of Scotland,Vacant,Class 2,Class 2,Class 2,70 ST. JOHN'S ROAD,EH12 8AT,6371
320032.3291,672944.3354,bank,Clydesdale Bank,Class 2,Class 2,Class 2,Class 2,74-76 ST. JOHN'S ROAD,EH12 8AT,6372
320025.3354,672945.6457,betting shop,William Hill,Class 2,Class 2,Class 2,Class 2,82 ST. JOHN'S ROAD,EH12 8AT,6373
320019.2977,672946.652000001,sports equipment & clothing,Thompsons,Class 1,Class 1,Class 1,Class 2,84 ST. JOHN'S ROAD,EH12 8AT,6374
320012.3229,672948.304,shoes,Bayne & Ducket,Class 1,Class 1,Class 1,Class 1,88 ST. JOHN'S ROAD,EH12 8AT,6375
319981.3417,672949.9749,ladies clothing,Anne's Boutique,Class 1,Class 1,Class 3,Class 3,100 ST. JOHN'S ROAD,EH12 8AT,6376
319977.3166,672950.6457,hairdresser,Salon Hair Fashions,Class 1,Class 1,Class 1,Class 1,102 ST. JOHN'S ROAD,EH12 8AT,6377
319972.6206,672951.3166,fishmonger,Armstrong Seafood,Class 1,Class 1,Class 1,Class 3,104 ST. JOHN'S ROAD,EH12 8AT,6378
319959.2914,672957.563999999,public house,n/a,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,108-110 ST. JOHN'S ROAD,EH12 8AX,6379
