X,Y,DESCRIP04,BUSINESS04,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324478.4551,671796.9438,lingerie & swimwear,La Jolie Madame,Class 2,Class 1,Class 1,Class 1,22 MORNINGSIDE ROAD,EH10 4DA,4381
324478.6264,671791.118000001,ladies clothing,Guilty by Design,Class 1,Class 1,Class 1,Vacant,26 MORNINGSIDE ROAD,EH10 4DA,4382
324478.8848,671782.8848,school uniforms & sports equipment,Clan House,Class 1,Class 1,Class 1,Class 1,28-30 MORNINGSIDE ROAD,EH10 4DA,4383
327021.2549,674398.8367,hot food take-away,Marcello's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,58 MONTROSE TERRACE,EH7 5DP,4384
327026.9215,674400.725500001,upholsterer,Houseproud Upholsterers,Class 4,Class 4,Class 4,Class 4,60 MONTROSE TERRACE,EH7 5DP,4385
327031.7647,674401.967399999,camera repairs,J.P. Camera Repair Co.,Class 1,Class 1,Class 1,Class 1,64 MONTROSE TERRACE,EH7 5DP,4386
327036.2353,674403.085000001,vacant,vacant,Class 1,Vacant,Vacant,Vacant,66 MONTROSE TERRACE,EH7 5DP,4387
327043.5294,674404.614399999,glaziers / joiners,Abbet Contracts,Class 4,Vacant,Class 4,Class 4,68 MONTROSE TERRACE,EH7 5DP,4388
327048.4967,674405.8562,jeweller,J.R. Drever,Class 1,Class 1,Class 1,Vacant,70 MONTROSE TERRACE,EH7 5DP,4389
327053.3399,674406.9739,beauty salon,Face It,Class 1,Class 1,Class 1,Class 1,74-76 MONTROSE TERRACE,EH7 5DP,4390
327307.3673,674525.708799999,ladies & mens clothing,TK Maxx, , ,Class 1, , , ,4391
327310.9443,674541.701300001,decorative and household goods,Au Naturale (Internacionale), , ,Class 1,Class 1,6 MORAY PARK,EH7 5TS,4392
327344.9722,674565.972200001,sports clothing & equipment,JJB Sports, ,Class 1,Class 1,Class 1,7 MORAY PARK,EH7 5TS,4393
327373.2301,674568.5418,shoes & footwear,Brantano, , ,Class 1,Class 1,8 MORAY PARK,EH7 5TS,4394
327413.091,674573.5418,supermarket - large,Sainsbury, , ,Class 1,Class 1,9-10 MORAY PARK,EH7 5TS,4395
327368.3082,674442.793,restaurant,Kentucky Fried Chicken (KFC), , ,Class 3,Class 3,11 MORAY PARK,EH7 5TS,4396
328822.8936,669509.925100001,beauty salon,Sunflower Beauty,Class 1,Class 1,Class 1,Class 1,33 MOREDUN PARK ROAD,EH17 7ES,4397
328833.5158,669511.043299999,chemist,S.L. Watt Home Health Care Centre,Class 1,Class 1,Class 1,Class 1,37 MOREDUN PARK ROAD,EH17 7ES,4398
328845.4526,669513.807,hairdresser,Barrie Jon Hairstyles,Class 1,Class 1,Class 1,Class 1,39 MOREDUN PARK ROAD,EH17 7ES,4399
328864.1114,669516.602299999,grocer (lic.),Key Store, , ,Class 1,Class 1,43-45 MOREDUN PARK ROAD,EH17 7ES,4400
328878.5184,669518.9167,baker,Morrison's Home Bakery,Class 1,Vacant,Class 1,Class 1,49 MOREDUN PARK ROAD,EH17 7ES,4401
329210.4226,669539.9781,baker,Ferguson's Home Bakery,Class 1,Class 1,Class 1,Class 1,101 MOREDUN PARK ROAD,EH17 7HJ,4402
329220.0,669532.7577,grocer (lic.),Fazal Convenience Store (Premier), , ,Class 1,Class 1,105-107 MOREDUN PARK ROAD,EH17 7HJ,4403
329239.7887,669517.5592,"toys, paint, stationery",Filsell Emporium,Class 1,Class 1,Class 1,Class 1,111 MOREDUN PARK ROAD,EH17 7HJ,4404
329247.674,669511.8106,employment agency,Employment Access South Edinburgh,Class 1,Class 1,Class 4,Vacant,113 MOREDUN PARK ROAD,EH17 7HJ,4405
324485.9129,671642.1742,shoes & footwear,Go Footwear,Class 1,Class 1,Class 1,Class 1,98 MORNINGSIDE ROAD,EH10 4BY,4406
324485.8848,671637.1713,hairdresser,Technik,Class 1,Class 1,Class 1,Class 1,102 MORNINGSIDE ROAD,EH10 4BY,4407
324486.0562,671631.1713,charity shop,Shelter,Class 1,Class 1,Class 1,Class 1,104 MORNINGSIDE ROAD,EH10 4BY,4408
324490.823,671548.112400001,photographic goods,Cameratiks,Class 1,Class 1,Class 1,Class 1,120-122 MORNINGSIDE ROAD,EH10 4BX,4409
324490.9129,671541.0,prints & picture framing,The Framework Gallery,Class 2,Class 1,Class 1,Class 1,124 MORNINGSIDE ROAD,EH10 4BX,4410
324491.0843,671537.0,"oriental therapies (acupuncture, herbal remedies, massage, reflexology)",Chinese Doctor,Class 1,Class 2,Class 2,Class 2,126 MORNINGSIDE ROAD,EH10 4BX,4411
324491.3989,671533.3146,vacant,vacant,Class 1,Class 1,Vacant, , , ,4412
324492.0843,671528.1742,restaurant (Nepalese),The Gurkha, , ,Class 3, , , ,4413
324492.7697,671520.9157,hot food take-away (Chinese),Rice Bowl,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,128A MORNINGSIDE ROAD,EH10 4BX,4414
324493.7107,671514.483200001,"fabrics, curtains",Dingwall Fabrics,Class 1,Class 1,Class 1,Class 1,130 MORNINGSIDE ROAD,EH10 4BX,4415
324497.7135,671503.887599999,pine furniture,Studio One Furniture,Class 1,Class 1,Class 1,Class 1,132 MORNINGSIDE ROAD,EH10 4BX,4416
324506.5702,671378.6854,florist,Arrangements Direct,Class 1,Class 1,Class 1,Class 1,156 MORNINGSIDE ROAD,EH10 4PX,4417
324506.7416,671374.6854,hand-made cakes & desserts,Fat Cakes,Class 4,Class 1,Class 1,Class 1,158 MORNINGSIDE ROAD,EH10 4PX,4418
324506.9691,671368.8287,jeweller,Scottish Gems,Class 1,Class 1,Class 1,Class 1,162 MORNINGSIDE ROAD,EH10 4PX,4419
324495.8848,671346.918500001,public house & restaurant,The Merlin Bar & Kitchen,SUI GENERIS,Class 3,SUI GENERIS,SUI GENERIS,168(05)-172 MORNINGSIDE ROAD,EH10 4PU,4420
324509.7416,671334.342700001,hot food take-away (Indian),India Today,Class 2,Class 1,SUI GENERIS,SUI GENERIS,176 MORNINGSIDE ROAD,EH10 4PU,4421
324509.9129,671325.8287,vacant,vacant, , ,Vacant,Class 1,178-182 MORNINGSIDE ROAD,EH10 4PU,4422
324511.1124,671293.2837,wine merchant,Oddbins,Class 1,Class 1,Class 1,Class 2,190 MORNINGSIDE ROAD,EH10 4PU,4423
324511.2837,671286.4298,bank,Abbey,Class 2,Class 2,Class 2,Class 2,194-196 MORNINGSIDE ROAD,EH10 4PU,4424
329114.4535,669526.599300001,supermarket & post office,Scotmid / Post Office,Class 1,Class 1,Class 1,Class 1,80-88 MOREDUN PARK ROAD,EH17 7HG,4425
328929.0611,670092.3741,public house,The Royal,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,50 MOREDUNVALE ROAD,EH17 7RZ,4426
328937.8282,670075.5153,grocer,Gojra Grocers, , ,Class 1,Class 1,50A MOREDUNVALE ROAD,EH17 7RZ,4427
328939,670107,betting shop,Morrisons Bookmaker, , ,Class 2,Class 2,(50B) MOREDUNVALE ROAD,EH17 7RZ,4428
324461.7135,670785.6545,hairdresser,Muir's Hair Salon,Class 1,Class 1,Class 1,Class 1,3 MORNINGSIDE DRIVE,EH10 5LZ,4429
324456.0843,670785.741599999,ceramic tiles,G. Henderson,Class 1,Class 2,Class 1,Class 1,7 MORNINGSIDE DRIVE,EH10 5LZ,4430
324452.6573,670785.5702,hairdresser,Claire's Hair Shop,Class 1,Class 1,Class 1,Class 1,9 MORNINGSIDE DRIVE,EH10 5LZ,4431
324446.8258,670785.1994,surveyors,D.M. Hall,Class 1,Class 4,Class 4,Vacant,13-15 MORNINGSIDE DRIVE,EH10 5LZ,4432
324437.4017,670782.971899999,educational / tutoring service,Whizzkidz Multimedia Learning Centre for Children,Class 2,Class 2,Class 4,Class 4,19 MORNINGSIDE DRIVE,EH10 5LZ,4433
324432.4326,670781.4298,painters & decorators,Alldec,Class 1,Class 4,Class 4,Class 4,21 MORNINGSIDE DRIVE,EH10 5LZ,4434
324470.4132,670814.423900001,restaurant (Chinese),Heaven's Kitchen,Class 3,Class 3,Class 3,Class 3,6-8 MORNINGSIDE DRIVE,EH10 5LY,4435
324463.4551,670813.832599999,hypnotherapist,Morningside Hypnotherapy Centre,Class 1,Class 1,Class 2,Class 2,10 MORNINGSIDE DRIVE,EH10 5LY,4436
324459.0,670813.6097,residential letting agency,The Edinburgh Property Manager,Class 1,Class 1,Class 2,Vacant,14-16 MORNINGSIDE DRIVE,EH10 5LY,4437
324454.3736,670813.267000001,vacant,vacant,Class 1,Class 1,Vacant, , , ,4438
324448.8212,670812.9805,dental laboratory,Caledonian Ceramics,Class 1,Class 2,Class 2,Vacant,20 MORNINGSIDE DRIVE,EH10 5LY,4439
324445.0168,670812.7576,nursing & residential care services,Acorn Healthcare Services,Class 2,Class 2,Class 4,Class 4,22 MORNINGSIDE DRIVE,EH10 5LY,4440
323702.8272,670632.7807,n/t/c,Sunny's,Class 1,Class 1,Class 1,Class 9, , ,4441
324513.3455,671702.2556,pets & pet supplies,Acorn Pet Centres,Class 1,Class 1,Class 1,Class 1,33A MORNINGSIDE ROAD,EH10 4DR,4442
324513.6882,671695.9157,"gifts, decorative goods, greeting cards, books, childrens parties",The Fairy Shop, , ,Class 1,Class 1,37-39 MORNINGSIDE ROAD,EH10 4DR,4443
324514.2865,671688.0,ladies clothing,The Accessory Shop,Class 1,Class 1,Class 1,Class 3,41 MORNINGSIDE ROAD,EH10 4DR,4444
324515.4298,671680.6854,bank,Clydesdale Bank,Class 2,Class 2,Class 2,Class 2,43 MORNINGSIDE ROAD,EH10 4DS,4445
324516.2303,671655.426999999,restaurant,Orbis,Class 2,Class 1,Class 3,Class 3,45 MORNINGSIDE ROAD,EH10 4BB,4446
324516.4017,671644.4607,furniture,Delcor Furniture Design Studio,Class 1,Class 1,Class 1,Class 1,47-49 MORNINGSIDE ROAD,EH10 4BA,4447
324516.5449,671636.1461,bathroom furniture & fittings,bathstore.com,Class 1,Class 1,Class 1,Class 1,53-57 MORNINGSIDE ROAD,EH10 4BA,4448
324516.7163,671622.856699999,furniture & homeware,African Interiors,Class 1,Class 1,Class 1,Vacant,61-63 MORNINGSIDE ROAD,EH10 4AZ,4449
324520.2303,671518.309,kitchenware,Studio One Cookshop,Class 1,Class 1,Class 1,Class 1,71 MORNINGSIDE ROAD,EH10 4AY,4450
324520.7444,671513.682600001,chiropodist,Morningside Podiatry Service,Class 2,Class 2,Class 2,Class 2, , ,4451
324521.2584,671509.0562,"gifts, crafts, greeting cards",Mulberry Bush,Class 1,Class 1,Class 1,Class 1,77 MORNINGSIDE ROAD,EH10 4AY,4452
324521.6826,671504.5112,tanning studio,Ergoline,Class 2,Class 1,Class 11,Class 1,79 MORNINGSIDE ROAD,EH10 4AY,4453
324522.1152,671500.831499999,"artists materials, prints, art gallery",Just Art,Class 1,Class 1,Class 1,Class 1,81 MORNINGSIDE ROAD,EH10 4AY,4454
324523.4888,671494.5702,ladies clothing,Wilkies,Class 1,Class 1,Class 1,Class 1,83-85 MORNINGSIDE ROAD,EH10 4AY,4455
324524.1742,671485.317399999,charity shop,Cancer Research U.K.,Class 1,Class 1,Class 1,Class 1,87 MORNINGSIDE ROAD,EH10 4AY,4456
324525.2022,671475.3792,plumbers & heating engineers,Haggart,Class 1,Vacant,Class 4,Class 4,89 MORNINGSIDE ROAD,EH10 4AY,4457
324526.059,671464.412900001,charity shop,Bethany Shop,Class 1,Vacant,Class 1,Class 1,93 MORNINGSIDE ROAD,EH10 4AY,4458
324526.9157,671453.2752,travel agent,Thomas Cook,Class 1,Class 1,Class 1,Class 1,95 MORNINGSIDE ROAD,EH10 4AY,4459
324539.9747,671417.856699999,supermarket - large,Safeway,Class 1,Class 1,Class 1,Class 1,145 MORNINGSIDE ROAD,EH10 4AX,4460
324530.6039,671388.112400001,ladies clothing,Michelle,Class 1,Class 1,Class 1,Class 1,147 MORNINGSIDE ROAD,EH10 4AX,4461
324530.7753,671383.8287,charity shop,Marie Curie Cancer Care,Class 2,Class 1,Class 1,Class 1,151 MORNINGSIDE ROAD,EH10 4AX,4462
324531.4607,671379.202199999,chemist,Lloyds Pharmacy,Class 1,Class 1,Class 1,Class 1,153 MORNINGSIDE ROAD,EH10 4AX,4463
324532.2893,671371.5702,restaurant (Chinese),Pine Garden,SUI GENERIS,Class 3,Class 3,Class 3,155 MORNINGSIDE ROAD,EH10 4AX,4464
324532.9747,671365.573000001,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 2,159-161 MORNINGSIDE ROAD,EH10 4AX,4465
324533.8034,671356.7697,charity shop,National Kidney Research Fund,Class 1,Class 1,Class 1,Class 1,163 MORNINGSIDE ROAD,EH10 4AX,4466
324534.3174,671351.8006,"hot food take-away (fish & chips, pizzas, kebabs)",Horizon Takeaway,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 3,165 MORNINGSIDE ROAD,EH10 4AX,4467
324534.8315,671346.831499999,hardware,Houseproud of Morningside,Class 1,Class 1,Class 1, , , ,4468
324535.7163,671337.373600001,n/t/c,R.S. McColl,Class 1,Class 1,Class 1, , , ,4469
324536.4017,671331.547700001,coffee shop,Caffé Nero,Class 2,Class 1,Class 3,Class 3,177 MORNINGSIDE ROAD,EH10 4AX,4470
324540.8595,671304.5702,charity shop,Capability Scotland,Class 4,Class 1,Class 1,Class 1,179 MORNINGSIDE ROAD,EH10 4QP,4471
324541.0309,671299.6011,videotape hire,Movie Centre,Class 1,Class 1,Class 1,Class 1,183 MORNINGSIDE ROAD,EH10 4QP,4472
324541.5449,671294.4607,dry cleaner,Scotcleen,Class 1,Class 1,Class 1,Class 1,185 MORNINGSIDE ROAD,EH10 4QP,4473
324542.059,671287.7697,wine merchant,Lochrin Wines,Class 1,Class 1,Class 1,Class 1,187 MORNINGSIDE ROAD,EH10 4QP,4474
324542.2303,671282.971899999,hot food take-away (Chinese),Food for U,Vacant,Class 1,SUI GENERIS,SUI GENERIS,189 MORNINGSIDE ROAD,EH10 4QP,4475
324542.573,671278.002800001,toys,Toys Galore,Class 1,Class 1,Class 1,Class 1,193 MORNINGSIDE ROAD,EH10 4QP,4476
324542.7725,671270.3708,charity shop,St. Columba's Wardrobe,Class 1,Class 1,Class 1,Class 1,195-197 MORNINGSIDE ROAD,EH10 4QP,4477
324543.1152,671265.059,vacant,vacant,Class 1,Class 1,Vacant,Class 1,199 MORNINGSIDE ROAD,EH10 4QP,4478
324543.4579,671259.5758,ladies clothing,GreenSleeves,Class 1,Class 1,Class 1,Class 1,203 MORNINGSIDE ROAD,EH10 4QP,4479
324543.8006,671255.1208,building society,Bradford & Bingley,Class 2,Class 2,Class 2,Class 2,205 MORNINGSIDE ROAD,EH10 4QP,4480
324543.5168,671231.1938,chemist,Boots,Class 1,Class 1,Class 1,Class 1,207-209 MORNINGSIDE ROAD,EH10 4QT,4481
324479.2275,671776.887599999,oriental rugs & ornaments,Persian Rug Village,Class 1,Class 1,Class 1,Class 1,34 MORNINGSIDE ROAD,EH10 4DA,4482
324479.3989,671770.205,hairdresser (ladies & gents),Kid's Stop,Class 1,Class 1,Class 1,Class 1,36 MORNINGSIDE ROAD,EH10 4DA,4483
324479.8848,671762.227499999,photographic studio,Images of Morningside,Class 1,Class 1,Class 2,Class 2,38 MORNINGSIDE ROAD,EH10 4DA,4484
324480.0562,671757.772500001,hairdresser,Panache,Class 1,Class 1,Class 1,Class 1,40 MORNINGSIDE ROAD,EH10 4DA,4485
324480.3736,671753.1405,"office services (mail boxes, packing, shipping, copying, laminating, binding, office supplies etc.)",Mail Boxes Etc., , ,Class 4,Class 4,44-46 MORNINGSIDE ROAD,EH10 4BZ,4486
324481.6292,671735.4298,"t.v., hi-fi, computers, digital cameras",Sony Centre (Morrison Audio Visual), , ,Class 1,Class 1,48-50 MORNINGSIDE ROAD,EH10 4BZ,4487
324482.2556,671726.6348,delicatessen,Gourmet Pasta,Class 1,Class 1,Class 1,Vacant,54-56 MORNINGSIDE ROAD,EH10 4BZ,4488
324482.3118,671716.1713,"greengrocer, florist, delicatessen, confectioner",The Harvest Garden,Class 1,Class 1,Class 1,Class 1,58-60 MORNINGSIDE ROAD,EH10 4BZ,4489
324482.6545,671711.0309,n/t/c,Morningside News,Class 1,Class 1,Class 1,Class 1,62 MORNINGSIDE ROAD,EH10 4BZ,4490
324482.8258,671706.233100001,solicitors & estate agents,@home,Class 1,Class 1,Class 2,Class 1,66 MORNINGSIDE ROAD,EH10 4BZ,4491
324482.4551,671698.856699999,dressmaker,Helen Rennie,Class 1,Class 1,Class 1,Class 1,68 MORNINGSIDE ROAD,EH10 4BZ,4492
324482.7978,671693.7163,hairdresser,MacGregor,Class 1,Class 1,Class 1,Class 1,70 MORNINGSIDE ROAD,EH10 4BZ,4493
324483.1405,671688.4045,restaurant (Indian),Morningside Spice,Vacant,Vacant,Class 3,Class 3,74 MORNINGSIDE ROAD,EH10 4BY,4494
324483.427,671680.971899999,solicitors & estate agents,Hunters-psm,Class 1,Vacant,Class 2,Class 2,76-80 MORNINGSIDE ROAD,EH10 4BY,4495
324483.941,671674.631999999,hairdresser,Fleming Smith,Class 1,Class 1,Class 1,Class 1,84 MORNINGSIDE ROAD,EH10 4BY,4496
324484.2837,671668.1208,restaurant (Indian),The Clay Oven Restaurant,Class 3,Class 3,Class 3,Class 3,86-88 MORNINGSIDE ROAD,EH10 4BY,4497
324484.7416,671659.342700001,estate agents & mortgage advisers,Charles White,Class 2,Class 2,Class 2,Class 2,92 MORNINGSIDE ROAD,EH10 4BY,4498
324485.2275,671651.0843,"paintings, pottery, picture framing, greeting cards",Morningside Gallery,Class 1,Class 1,Class 1,Class 1,94 MORNINGSIDE ROAD,EH10 4BY,4499
324485.5702,671646.457900001,carpets,Kristoffersen Carpets,Vacant,Class 1,Class 1,Class 1,96 MORNINGSIDE ROAD,EH10 4BY,4500
324512.9101,671264.856699999,bank,Lloyds TSB Scotland,Class 2,Class 2,Class 2,Class 2,200 MORNINGSIDE ROAD,EH10 4QQ,4501
324513.573,671254.286499999,charity shop,Oxfam, , ,Class 1,Class 1,204-206 MORNINGSIDE ROAD,EH10 4QQ,4502
324514.1966,671246.6601,coffee shop,The Coffee Cup & Bistro,Class 3,Class 3,Class 3,Class 1,210 MORNINGSIDE ROAD,EH10 4QQ,4503
324503.7444,671234.837099999,chemist,Superdrug,Vacant,Class 1,Class 1,Class 1,212-214 MORNINGSIDE ROAD,EH10 4QQ,4504
324504.677,671220.8062,frozen food,Iceland,Class 1,Class 1,Class 1,Class 1,216 MORNINGSIDE ROAD,EH10 4QQ,4505
324514.5084,671210.4944,coffee kiosk,California Coffee Company, , ,Class 3,Class 3,216(A) MORNINGSIDE ROAD,EH10 4QQ,4506
324516.6517,671189.5702,travel agent,Sibbald Travel,Class 1,Class 1,Class 1,Class 1,302 MORNINGSIDE ROAD,EH10 4QH,4507
324516.823,671186.657299999,baker,Goodfellow & Steven,Class 1,Class 1,Class 1,Class 1,306 MORNINGSIDE ROAD,EH10 4QH,4508
324516.9944,671183.059,ladies clothing,Fool Clothing,Class 1,Vacant,Class 1,Class 1,308 MORNINGSIDE ROAD,EH10 4QH,4509
324517.1657,671179.803400001,greeting cards & gifts,Mellstock Quire,Vacant,Class 1,Class 1,Class 1,310 MORNINGSIDE ROAD,EH10 4QH,4510
324517.5674,671174.0309,greeting cards & gifts,Four Seasons,Class 1,Class 1,Class 1,Class 1,312 MORNINGSIDE ROAD,EH10 4QH,4511
324517.9129,671167.3708,earthenware pots,Primo Pots,Class 1,Class 1,Class 1,Class 1,314 MORNINGSIDE ROAD,EH10 4QH,4512
324518.2556,671161.373600001,candles,Candle-it,Class 1,Class 1,Class 1,Class 1,318 MORNINGSIDE ROAD,EH10 4QH,4513
324518.427,671153.741599999,building society,Nationwide,Class 2,Class 2,Class 2,Class 2,320 MORNINGSIDE ROAD,EH10 4QJ,4514
324518.5983,671149.6292,café & delicatessen,The Deli,Class 1,Class 1,Class 3,Class 3,324 MORNINGSIDE ROAD,EH10 4QJ,4515
324519.1124,671145.1742,grocer,W. & S. Dickson,Class 1,Class 1,Class 1,Class 1,326 MORNINGSIDE ROAD,EH10 4QJ,4516
324519.4832,671137.7388,fishmonger,Robert Main & Sons,Class 1,Class 1,Class 1,Class 1,328 MORNINGSIDE ROAD,EH10 4QJ,4517
324519.9972,671132.7697,cheesemonger,Ian J. Mellis,Class 1,Class 1,Class 1,Class 1,330 MORNINGSIDE ROAD,EH10 4QJ,4518
324520.3399,671127.8006,ladies clothing (maternity),Bumpsadaisy,Class 1,Class 1,Class 1,Class 1,334 MORNINGSIDE ROAD,EH10 4QJ,4519
324520.6826,671123.1742,hot food take-away,Pizza Hut,Class 1,Vacant,SUI GENERIS,SUI GENERIS,336 MORNINGSIDE ROAD,EH10 4QJ,4520
324522.3371,671101.598300001,charity shop,Marie Curie Cancer Care,Class 1,Class 1,Class 1,Class 1,340 MORNINGSIDE ROAD,EH10 4QL,4521
324522.8511,671096.971899999,pets & pet supplies,Morningside Pets,Class 1,Class 1,Class 1,Class 1,344 MORNINGSIDE ROAD,EH10 4QL,4522
324523.1938,671092.002800001,optician,Visionary Opticians,Class 1,Class 1,Class 1,Class 1,346 MORNINGSIDE ROAD,EH10 4QL,4523
324523.7079,671087.7191,launderette,Launderette,Class 1,Class 1,Class 1,Class 1,348 MORNINGSIDE ROAD,EH10 4QL,4524
324523.7697,671083.797800001,photo processing / dry cleaners,Klick / Munro,Class 1,Class 1,Class 1,Vacant,350 MORNINGSIDE ROAD,EH10 4QL,4525
324524.1124,671078.486,ladies clothing,Impressions,Class 1,Class 1,Class 1,Class 1,352 MORNINGSIDE ROAD,EH10 4QL,4526
324524.4551,671073.688200001,building society,Alliance & Leicester,Class 2,Class 2,Class 2,Class 2,356 MORNINGSIDE ROAD,EH10 4QN,4527
324525.1405,671064.657299999,baker,Bossards,Class 1,Class 1,Class 1,Vacant,358 MORNINGSIDE ROAD,EH10 4QN,4528
324525.4832,671061.573000001,greeting cards,Scaramouch,Class 1,Class 1,Class 1,Vacant,360 MORNINGSIDE ROAD,EH10 4QN,4529
325738.0147,674202.0,pens,The Pen Shop, , ,Class 1,Class 1,21 MULTREES WALK,EH1 3DQ,4530
325714.4927,674204.9706,general clothing,Reiss, , ,Class 1,Class 1,24 MULTREES WALK,EH1 3DQ,4531
325667,674212,jeweller,Links of London, , ,Class 1,Class 1,3 MULTREES WALK,EH1 3DQ,4532
325672,674214,ladies clothing,Anne Fontaine, , ,Class 1,Class 1,4 MULTREES WALK,EH1 3DQ,4533
325686.0,674217.014699999,general clothing,Calvin Klein, , ,Class 1,Class 1,6 MULTREES WALK,EH1 3DQ,4534
324351.5751,673245.9234,florist,Coyle's Flowers,Class 1,Class 4,Class 1,Vacant,202 MORRISON STREET,EH3 8EA,4535
324347.367,673246.0549,speciality tea & coffee merchant,The Better Beverage Company,Vacant,Class 9,Class 1,Class 1,204 MORRISON STREET,EH3 8EA,4536
324343.0275,673246.3179,graphic design studio,River Design,Class 2,Class 2,Class 4,Class 4,208 MORRISON STREET,EH3 8EA,4537
324330.1864,673247.367000001,vacant,vacant, , ,Vacant,Class 2, , ,4538
324316.9696,673247.896,books,Robbie's Bookshop,Class 1,Class 1,Class 1,Class 1,220 MORRISON STREET,EH3 8EA,4539
324313.4191,673248.0275,hot food take-away,No. 1 Kebab,SUI GENERIS,Vacant,SUI GENERIS,SUI GENERIS,222 MORRISON STREET,EH3 8EA,4540
324310.1315,673248.159,specialist whiskies,Special Scotch Whisky,Class 1,Class 1,Class 1,Class 1,224 MORRISON STREET,EH3 8EA,4541
324307.2385,673248.159,mortgage brokers,Maxwells Residential Property Advisers,Class 1,Class 1,Class 2,Vacant,226 MORRISON STREET,EH3 8EA,4542
324301.052,673248.4494,residential letting agency,Fountain Court Apartments,Class 1,Class 1,Class 2,Class 2,230 MORRISON STREET,EH3 8EA,4543
324279.5535,673249.367000001,cakes,Cake Girl, , ,Class 1,Class 1,234-240 MORRISON STREET,EH3 8EA,4544
324253.4564,673251.852700001,taxi office,Edinburgh Private Hire,Class 4,Class 4,Class 4,Class 1,244 MORRISON STREET,EH3 8DT,4545
324245.0403,673251.984200001,hot food take-away,Pizza Primo,Vacant,SUI GENERIS,SUI GENERIS,Class 3,244A MORRISON STREET,EH3 8DT,4546
324235.4407,673252.510199999,vacant,vacant,Class 2,Vacant,Vacant,Class 3,248 MORRISON STREET,EH3 8DT,4547
324225.7095,673252.7732,photographic goods,G.D. Young,Class 1,Class 1,Class 1,Class 3,250 MORRISON STREET,EH3 8DT,4548
324199.6575,673254.5809,public house,Spider's Web,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,256-260 MORRISON STREET,EH3 8DT,4549
324177.474,673254.104,bedroom furniture,Grove Bedding, , ,Class 1,Class 1,266 MORRISON STREET,EH3 8DT,4550
324169.0,673254.367000001,flooring,Peter Young Flooring Ltd., , ,Class 1,Class 1,270 MORRISON STREET,EH3 8DT,4551
324525.8258,671057.8258,ladies clothing,Happit,Class 1,Class 1,Class 1,Vacant,364 MORNINGSIDE ROAD,EH10 4QN,4552
324525.9972,671052.514,coffee shop & sandwiches,The Nook Coffee Shop,Class 3,Class 1,Class 3,Class 3,366 MORNINGSIDE ROAD,EH10 4QN,4553
325726.0,674228.507300001,hairdresser,Vidal Sassoon, , ,Class 1,Class 1,10 MULTREES WALK,EH1 3DQ,4554
324526.3989,671044.772500001,restaurant,Sherry's of Morningside,Class 3,Class 3,Class 3,Class 3,370-372 MORNINGSIDE ROAD,EH10 5HS,4555
324520.2528,670999.3708,antiques,Antiques Emporium,Class 1,Class 1,Class 1,Class 1,376 MORNINGSIDE ROAD,EH10 5HX,4556
324519.3961,670993.887599999,leather goods - bags & luggage,Wood & Co.,Class 4,Class 1,Class 1,Class 1,380 MORNINGSIDE ROAD,EH10 5HX,4557
324518.5393,670989.2612,wine merchant,Cockburns,Class 1,Class 1,Class 1,Class 1,382 MORNINGSIDE ROAD,EH10 5HX,4558
324517.6573,670983.682600001,gifts,Patricia Carmichael,Class 1,Class 1,Class 1,Vacant,384 MORNINGSIDE ROAD,EH10 5HX,4559
324516.9719,670979.3989,vacant,vacant (formerly Baillie of Edinburgh),Class 1,Class 1,Vacant,Class 1,386 MORNINGSIDE ROAD,EH10 5HX,4560
324516.2865,670975.457900001,books,Kay's Bookshop,Class 1,Class 1,Class 1,Class 1,390 MORNINGSIDE ROAD,EH10 5HX,4561
324515.4298,670971.516799999,"ethnic homeware (art, textiles, crafts)",Azalay,Class 1,Class 1,Class 1,Class 1,392 MORNINGSIDE ROAD,EH10 5HX,4562
324514.7416,670966.252800001,café,Café 394,Class 1,Vacant,Class 3,Class 3,394 MORNINGSIDE ROAD,EH10 5HX,4563
324514.0562,670961.797800001,delicatessen,Morningside Delicatessen,Class 1,Class 1,Class 1,Class 1,396 MORNINGSIDE ROAD,EH10 5HX,4564
324513.1994,670957.514,baker,Greggs,Class 1,Class 1,Class 1,Class 1,400 MORNINGSIDE ROAD,EH10 5HY,4565
324512.6854,670953.7444,dry cleaner,Johnsons,Class 1,Class 1,Class 1,Class 1,402 MORNINGSIDE ROAD,EH10 5HY,4566
324511.6854,670949.168500001,hairdresser,404 Hair Design,Class 1,Class 1,Class 1,Class 1,404 MORNINGSIDE ROAD,EH10 5HY,4567
324510.8287,670945.5702,vacant,vacant (formerly Serendipity),Class 1,Class 1,Vacant,Vacant,406 MORNINGSIDE ROAD,EH10 5HY,4568
324510.1433,670941.8006,ladies clothing (bridal & evening wear),Liliana Dabic,Class 1,Class 1,Class 1,Class 1,410 MORNINGSIDE ROAD,EH10 5HY,4569
